file,totalPages,testedPage,section,records,warnings,lowConfidence,classifications,applications,firstTitle,warningBreakdown,error
20101112_46-2010_1_7079aa218ff33da2.pdf,687,25,applicationPublication,1,0,0,1,"[""1054/DEL/1998 A""]",PYRAZOLOPYRIMIDINONE ISOMERIC COMPOUND,{},""""""
20101119_47-2010_1_4bd3fcacd3f54003.pdf,537,25,applicationPublication,1,0,0,1,"[""1085/DEL/2010 A""]",â€œCOOLING MECHANISM FOR AXIAL GAP TYPE ROTATING MACHINESâ€,{},""""""
20101119_47-2010_2_580a44293f11ac1d.pdf,301,25,applicationPublication,1,0,0,1,"[""3173/CHENP/2010 A""]",CLOSED-CIRCUIT GRINDING PLAT HAVING SIFTER AND FINE MATERIAL SETTLING DEVICE,{},""""""
20101126_48-2010_1_2c29f3dd7d841e31.pdf,397,25,applicationPublication,1,0,0,1,"[""508/MUM/2010 A""]",PROCESS FOR ISOLATION OF POLYPHENOLS FROM PLANTS,{},""""""
20101126_48-2010_2_72f4a6671fdddb20.pdf,478,25,applicationPublication,1,0,0,2,"[""1348/CHE/2010 A""]","HIGH-FREQUENCY CIRCUIT, LOW NOISE BLOCK DOWN CONVERTER AND ANTENNA APPARATUS",{},""""""
20101203_49-2010_1_c7dabc9c7e5d812a.pdf,522,25,applicationPublication,1,0,0,1,"[""817/MUM/2010 A""]",FLOATING ROADS - 2050,{},""""""
20101210_50-2010_1_363ac136c8e74e09.pdf,690,25,applicationPublication,1,0,0,1,"[""544/MUM/2010 A""]","PROCESS FOR THE PREPARATION OF METHYL-METHYL-3, 4-DIHYDRO-2H-PYRAN-5- CARBOXYLATE",{},""""""
20101217_51-2010_1_44f19572430f9687.pdf,256,25,applicationPublication,1,0,0,1,"[""3374/CHE/2010 A""]",HERBAL BODY CLEANSER,{},""""""
20101224_52-2010_1_67b78328c366af75.pdf,250,25,applicationPublication,1,0,0,1,"[""1351/DEL/2010 A""]",METHOD FOR THE INSTALLATION OF SLAB TRACKS IN TWIN TUBE TUNNELS,{},""""""
20101231_53-2010_1_e872532539c4fe89.pdf,256,25,applicationPublication,1,0,0,1,"[""2790/CHE/2009 A""]",DC OPERATED MOSQUITO REPPELOR APPARATUS,{},""""""
20110107_1-2011_1_41221769e80ff420.pdf,364,25,applicationPublication,1,0,0,2,"[""3090/MUM/2010 A""]",COMPRESSED AIR OPERATED ENGINE,{},""""""
20110114_2-2011_1_33b0f713fd370342.pdf,469,25,applicationPublication,1,0,0,1,"[""2168/CHE/2009 A""]",INHIBITION OF HISTONE ACETYLTRANSFERASES BY CTK7A AND METHODS THEREOF,{},""""""
20110121_3-2011_1_88bf6878a00b2c97.pdf,350,25,applicationPublication,1,0,0,1,"[""1000/DEL/2009 A""]",LOCKING SYSTEM FOR HINGES,{},""""""
20110128_4-2011_1_9de48f0b864a7553.pdf,277,25,applicationPublication,1,0,0,1,"[""1530/DEL/2009 A""]",A NATURAL ENERGY DRINK AND A METHOD TO PRODUCE THERE OF,{},""""""
20110204_5-2011_1_5c2c61967910a556.pdf,416,25,applicationPublication,1,0,0,1,"[""3152/MUM/2010 A""]",A PROCESS OF PREPARATION OF RAHAT TEL- AYURVEDIC MEDICATED OIL USEFUL IN RHEUMATOLOGICAL DISORDER.,{},""""""
20110211_6-2011_1_ee3346b6099a77e0.pdf,283,25,applicationPublication,1,0,0,1,"[""1480/DEL/2010 A""]",THREE-DIMENSIONAL APERTURED FILM FOR TRANSMITTING DYNAMICALLY-DEPOSITED AND STATICALLY-RETAINED FLUIDS,{},""""""
20110218_7-2011_1_961e4790600ed4ff.pdf,250,25,applicationPublication,1,0,0,1,"[""1663/DEL/2009 A""]",CHILLED POT-AN AIR WATER COOLER,{},""""""
20110225_8-2011_1_b17d1c07a3c7839d.pdf,425,25,applicationPublication,1,0,0,1,"[""1721/DEL/2009 A""]","A PROCESS FOR PRODUCING 4-(4-HALO-1-OXYBUTY1)-α,α-DIMETHYLBENZENE ACETIC ACID OR ALAKYL ESTERS THEREOF",{},""""""
20110304_9-2011_1_4271d1861449f88d.pdf,415,25,applicationPublication,1,0,0,1,"[""849/KOL/2010 A""]",LED BASED BULB TO RETROFIT INTO THE CONVENTIONAL LIGHTING FIXTURE OF INCANDESCENT OR CFL BULB,{},""""""
20110311_10-2011_1_f8f3d4122e02969b.pdf,290,25,applicationPublication,1,0,0,2,"[""148/CHE/2010 A""]",SYSTEM FOR HUMAN SAFETY AND EASY CLEARING OF SEWERAGE BLOCK,{},""""""
20110318_11-2011_1_d34d52a6188999d6.pdf,339,25,applicationPublication,1,0,0,2,"[""2826/MUM/2010 A""]",GREEN TEA EXTRACT LOADED ETHOSOMAL CREAMS FOR IMPROVING SKIN VISCOELASTICITY EFFECTS,{},""""""
20110325_12-2011_1_f13591c70eebc3e0.pdf,436,25,applicationPublication,1,0,0,2,"[""104/CHE/2011 A""]","PROCESS FOR MANUFACTURE OF CLEANING AGENTS, PARTICULARLY SHAMPOOS, FROM THE PEDUNCLE FIBERS OF THE BANANA PLANT AND PRODUCTS OBTAINED THEREBY.",{},""""""
20110401_13-2011_1_8c58f182d2818e8a.pdf,327,25,applicationPublication,1,0,0,1,"[""1439/DEL/2008 A""]",A NOVEL PROCESS FOR EXTRACTION OF FUROSTANOLIC SAPONINS FROM FENUGREEK SEEDS,{},""""""
20110408_14-2011_1_ee6cbcf7beeb7caf.pdf,292,25,applicationPublication,1,0,0,1,"[""1035/CHE/2011 A""]",NOVEL ANTIMICROBIAL AND ANTITUMOR COMPOUND FROM MARINE SPONGE SPIRASTRELLA INCONSTANS VAR. GLOBOSA DENDY,{},""""""
20110415_15-2011_1_e780a0dc422fdfc7.pdf,253,25,applicationPublication,1,0,0,1,"[""1230/DEL/2004 A""]",MULTI FUEL BURNER,{},""""""
20110422_16-2011_1_e6260e7876ef981c.pdf,199,25,applicationPublication,1,0,0,1,"[""2124/DEL/2009 A""]",FRACTIONATION OF CRUDE OIL TANK BOTTOM SLUDGE AND PIPELINE SCRAPPING USING SHORT PATH DISTILLATION AND RECOVERY OF MICROCRYSTALLINE WAX THEROF,{},""""""
20110429_17-2011_1_5de0effdad29157f.pdf,454,25,applicationPublication,1,0,0,1,"[""518/KOL/2011 A""]",NITRATE REDUCING MICROBIAL CONSORTIUM AS BIOFERTILIZER FOR PLANT GROWTH PROMOTION,{},""""""
20110506_18-2011_1_4439f22dda1ce7fb.pdf,153,25,applicationPublication,1,0,0,1,"[""2985/MUM/2009 A""]",NEW RESEARCH IN SPRE PUMP,{},""""""
20110513_19-2011_1_ab09378e479074d0.pdf,299,25,applicationPublication,1,0,0,2,"[""410/MUM/2011 A""]",AN IMPROVED QUICK COOLING UNIT FOR LIQUIDS,{},""""""
20110520_20-2011_1_8e037983b299135c.pdf,244,25,applicationPublication,1,0,0,1,"[""1561/CHE/2011 A""]",HEART VALVE IMPLANT-HOLLOW OCCLUDER BALL WITHIN SQUARE STRUT,{},""""""
20110527_21-2011_1_27cb1e0c55ec28a1.pdf,314,25,applicationPublication,1,0,0,1,"[""1548/CHE/2011 A""]",AN AUTOMATED WIRELESS MOBILE TELE-ALERT SYSTEM FOR CONTINUOUS CARDIAC SURVEILLANCE,{},""""""
20110603_22-2011_1_a5b2a66847b2e79f.pdf,335,25,applicationPublication,1,0,0,2,"[""172/CHE/2011 A""]",SYSTEM AND METHOD FOR MANAGEMENT OF EMISSION FACTORS,{},""""""
20110610_23-2011_1_35c689de137fa4c1.pdf,381,25,applicationPublication,1,0,0,2,"[""2918/MUM/2010 A""]",A DESIGNING SYSTEM AND METHOD FOR CASTING/MOULDING PROCESSES IN RELATION TO PREDICTED SHRINKAGE AND CALCULATED THICKNESS FOR A COMPONENT`,{},""""""
20110617_24-2011_1_91ec8cbdd495da7c.pdf,215,25,applicationPublication,1,0,0,1,"[""6199/DELNP/2010 A""]",SYNCHRONOUS FLAT BELT DRIVE,{},""""""
20110624_25-2011_1_8c618efe6492189c.pdf,306,25,applicationPublication,1,0,0,1,"[""658/KOL/2011 A""]","DEVELOPMENT OF RUBBER COMPOUNDS AND PROCESSING SYSTEM IN RETREADING OF PNEUMATIC USED TYRES FOR CARS, BUSES, TRUCKS, EARTH MOVERS AND TUBELESS DUMPER TYRE TO AUGMENT SERVICE LIFE",{},""""""
20110701_26-2011_1_4dd5fac4f1c37652.pdf,392,25,applicationPublication,1,0,0,1,"[""3104/CHE/2010 A""]",A METHOD OF CONSTRUCTION OF HORSE-SHOE OR U SHAPED RAMPS OR FLYOVERS FOR CONTINUOUS FLOW OF TRAFFIC AT AN ARTERIAL ROAD INTERSECTION,{},""""""
20110708_27-2011_1_14978f2a4e83e16b.pdf,322,25,applicationPublication,1,0,0,1,"[""1364/MUM/2011 A""]",PROLIPOSOMAL FORMULATIONS FOR CANCER THERAPY,{},""""""
20110715_28-2011_1_507c626ee4a8267a.pdf,242,25,applicationPublication,1,0,0,1,"[""2240/CHE/2011 A""]",A SYSTEM AND A METHOD TO INEGRATE MOLECULAR VIEWER/EDITOR APPLICATION WITH A PHARMACEUTICAL PLM,{},""""""
20110722_29-2011_1_949e09f69f3dcf26.pdf,287,25,applicationPublication,1,0,0,1,"[""102/DEL/2010 A""]",CONDUCTIVE DEVICE FOR ELECTRO-COATING BARREL,{},""""""
20110729_30-2011_1_0df84c094867f971.pdf,461,25,applicationPublication,1,0,0,1,"[""704/KOL/2010 A""]","ARSENIC REMOVA,L FROM GROUNDWATER BY OXIDATION-COAGULATION AT CONTROLLED PH FOR DOMESTIC AND COMMUNITY APPLICATIONS",{},""""""
20110805_31-2011_1_572e25f6e8391cbe.pdf,287,25,applicationPublication,1,0,0,1,"[""297/MUMNP/2011 A""]",WORD INPUT METHOD,{},""""""
20110812_32-2011_1_b737a8df51bd1b70.pdf,27,25,frontMatter,0,0,0,0,[],"""""",{},""""""
20110812_32-2011_2_ed7d5bac637d5717.pdf,371,25,applicationPublication,1,0,0,1,"[""6510/DELNP/2010 A""]","ORAL PREPARATION, INJECTION PREPARATION, EXTERNAL SKIN PREPARATION AND COSMETIC METHOD FOR PREVENTING OR IMPROVING WRINKLES",{},""""""
20110819_33-2011_1_c34ebbddeb9a096d.pdf,508,25,applicationPublication,1,0,0,1,"[""1167/MUM/2011 A""]",AN IMPROVED JAGGERY PLANT WITH LIFTING MECHANISM,{},""""""
20110826_34-2011_1_ea0c5a3e8a2d8b04.pdf,464,25,applicationPublication,1,0,0,1,"[""3755/CHE/2010 A""]",A METHOD AND SYSTEM FOR LOOP AVOIDANCE IN A COMMUNICATION NETWORK,{},""""""
20110902_35-2011_1_59dd38304f1cdd3b.pdf,456,25,applicationPublication,1,0,0,1,"[""34/DELNP/2010 A""]","INK OR TONER COMPOSITIONS, METHODS OF USE, AND PRODUCTS DERIVED THEREFROM",{},""""""
20110909_36-2011_1_6cbca352400fb152.pdf,658,25,applicationPublication,1,0,0,1,"[""800/CHE/2010 A""]",HYDRAULIC WEIGHT POWER ELECTRICITY,{},""""""
20110916_37-2011_1_8b53489355cf0bf5.pdf,302,25,applicationPublication,1,0,0,1,"[""531/DEL/2010 A""]",A PROCESS FOR THE MANUFACTURE OF PINE NEEDLE-ISOCYANATE PREPOLYMER COMPOSITE BOARDS/PANELS AND PRODUCTS THEREOF,{},""""""
20110923_38-2011_1_0ba69dcd45b8611a.pdf,292,25,applicationPublication,1,0,0,2,"[""1022/MUM/2011 A""]",SELF ENERGIZED DRUM BRAKE,{},""""""
20110930_39-2011_1_132850f2c2e97a8b.pdf,229,25,applicationPublication,1,0,0,1,"[""3341/MUM/2010 A""]",A DIGITAL ELECTRONIC BALLAST FOR HIGH INTENSITY DISCHARGE LAMPS,{},""""""
20111007_40-2011_1_030cfb33431ecf26.pdf,256,25,applicationPublication,1,0,0,1,"[""1010/MUM/2011 A""]",AN AUTO TEST BENCH SYSTEM FOR KIOSK TYPE PANEL TESTING,{},""""""
20111014_41-2011_1_21dbb7ae40f56c81.pdf,428,25,applicationPublication,1,0,0,1,"[""164/DEL/2010 A""]",METHOD AND ARRANGEMENT TO INSTALL A WING-TURBINE,{},""""""
20111014_41-2011_2_737c1071157845bc.pdf,269,25,applicationPublication,1,0,0,3,"[""1566/MUMNP/2010 A""]",METHOD AND DEVICE FOR MONITORING BREASTFEEDING,{},""""""
20111021_42-2011_1_0c7c77f364dd4407.pdf,245,25,applicationPublication,1,0,0,1,"[""10225/DELNP/2008 A""]","AUTOMATED SYSTEM FOR STORING, RETREIVING AND MANAGING SAMPLES",{},""""""
20111028_43-2011_1_8451e061b9ab962b.pdf,154,25,applicationPublication,1,0,0,1,"[""2784/DELNP/2010 A""]",HETEROCYCLIC COMPOUND AND PHARMACEUTICAL COMPOSITION THEREOF,{},""""""
20111104_44-2011_1_7d6cea312687c69e.pdf,348,25,applicationPublication,1,0,0,1,"[""776/KOL/2010 A""]",IMPROVED METHOD AND APPARATUS FOR DIVIDING VISCOUS FLOWABLE PASTE MATERIAL,{},""""""
20111111_45-2011_1_5c74580efa872a7f.pdf,673,25,applicationPublication,1,0,0,1,"[""751/MUM/2011 A""]",HERBAL COMPOSITION FOR THYROID TREATMENT,{},""""""
20111118_46-2011_1_c1c91cb266119b6d.pdf,540,25,applicationPublication,1,0,0,1,"[""1923/MUM/2011 A""]",MULTITHERAPEUTIC FUNCTIONAL FOOD SNACK COMPOSITION AND METHOD THEREOF FROM GANODERMA LUCIDUM,{},""""""
20111125_47-2011_1_b43e9e0bdf47c021.pdf,679,25,applicationPublication,1,0,0,1,"[""3958/CHE/2011 A""]","PROTON EXCHANGE MEMBRANE FUEL CELL STACK WORKING UNDER HIGH PURE OXYGEN, COMPRESSED AIR AND SELF BREATHING CATHODE",{},""""""
20111125_47-2011_2_4e7c7631c0bc567f.pdf,705,25,applicationPublication,1,0,0,1,"[""1838/KOLNP/2010 A""]",SERVICE DISCOVERY ASSOCIATED WITH REAL TIME COMPOSITION OF SERVICES,{},""""""
20111125_47-2011_3_784d87e43c5f1e5c.pdf,607,25,applicationPublication,1,0,0,1,"[""3534/KOLNP/2010 A""]",SUBSTITUTED PYRIDAZINYLMETHYL SULFONAMIDES,{},""""""
20111202_48-2011_1_b694249277950956.pdf,770,25,applicationPublication,1,0,0,1,"[""839/KOL/2011 A""]",A NOVEL DEVICE COMPRISING AN IMMERSION TYPE SENSOR FOR MEASURING TEMPERATURE OF MOLTEN METALS,{},""""""
20111202_48-2011_2_578f9f441f7d3c80.pdf,467,25,applicationPublication,1,0,0,1,"[""1736/CHENP/2011 A""]",INCREASING CELL WALL DEPOSITION AND BIOMASS IN PLANTS,{},""""""
20111202_48-2011_3_fc68d1f87f665e1e.pdf,418,25,applicationPublication,1,0,0,1,"[""546/CHENP/2011 A""]",SYSTEM AND METHOD FOR PROCESSING POWER CONTROL COMMANDS IN A WIRELESS COMMUNICATION SYSTEM,{},""""""
20111209_49-2011_1_db669a0c5efbfeb1.pdf,384,25,applicationPublication,1,0,0,1,"[""2456/MUM/2011 A""]","A METHOD OF RECEIVING, HOLDING AND PUMPING SYSTEM TO RECOVER THE HEXANE AND REUSE WITH HYDRAULIC SEAL THROUGH COTTON OIL MISCELLA SOAP STOCK, IN THE SINGLE STEP EXTRACTION WITH MISCELLA REFINING PROCESS.",{},""""""
20111216_50-2011_1_aae2d1209800f56a.pdf,436,25,applicationPublication,1,0,0,1,"[""1080/KOL/2009 A""]",COLLISION DETECTOR,{},""""""
20111223_51-2011_1_a06e4cc0a83fd814.pdf,433,25,applicationPublication,1,0,0,1,"[""1154/DEL/2006 A""]",HYDRO ELECTRIC HYDRO ENERGY PROPULSION SYSTEM,{},""""""
20111230_52-2011_1_bb8e1af8d3823e06.pdf,471,25,applicationPublication,1,0,0,1,"[""1457/DEL/2010 A""]",A METHOD FOR PERFORMING MAINTENANCE ON A CHROMATOGRAPHY COLUMN,{},""""""
20120106_1-2012_1_113e7c9b92087ada.pdf,380,25,applicationPublication,1,0,0,1,"[""1519/DEL/2010 A""]",PNEUMATIC TWISLE,{},""""""
20120113_2-2012_1_d244a94702d5f9fc.pdf,439,25,applicationPublication,1,0,0,1,"[""3/CHE/2012 A""]",A PROCESS FOR PREPARATION OF 2-HALO-6-(TRIFLUOROMETHYL)BENZYLHALIDE,{},""""""
20120120_3-2012_1_b6fc3ea4714788e7.pdf,422,25,applicationPublication,1,0,0,1,"[""4309/CHE/2011 A""]",A PROCESS FOR PREPARATION OF ETOMIDATE,{},""""""
20120127_4-2012_1_bcccb1be9d768b46.pdf,315,25,applicationPublication,1,0,0,1,"[""2015/CHE/2011 A""]","IMMUNOMODULATORY EFFECT OF A HERBAL FORMULATION TABLET COMPRISING EQUAL MIXTURE OF INDIAN HERBAL NAMELY PIPER NIGRUM, ZINGER OFFICINALE, SYZHIGIUM JUMBOLANUM",{},""""""
20120203_5-2012_1_395db5f4fd75f577.pdf,380,25,applicationPublication,1,0,0,1,"[""1065/DEL/2006 A""]",A NOVEL ATTACHMENTS TO BUTTLE USEFUL FOR DRINKING LIQUIDS FROM BOTTLE,{},""""""
20120210_6-2012_1_3c8e2f935c943856.pdf,368,25,applicationPublication,1,0,0,1,"[""3436/MUM/2011 A""]",AN IMPROVED ALLOY STEEL,{},""""""
20120217_7-2012_1_334331b185ee144b.pdf,384,25,applicationPublication,1,0,0,1,"[""1414/KOL/2011 A""]",A SYSTEM FOR CONTINUOUS PRODUCTION OF SHAPED SPONGE IRON FROM IRON ORE FINES AND A METHOD OF PRODUCING THE SAME,{},""""""
20120224_8-2012_1_4d4bbfd321203adf.pdf,396,25,applicationPublication,1,0,0,2,"[""2552/MUM/2010 A""]",STITCH FREE,{},""""""
20120302_9-2012_1_df2f975078aa81a7.pdf,418,25,applicationPublication,1,0,0,2,"[""2420/MUM/2011 A""]",AN IMPROVED HEATING ELEMENT,{},""""""
20120309_10-2012_1_23708b48b69cea14.pdf,365,25,applicationPublication,1,0,0,1,"[""3602/MUM/2011 A""]",PSORA - CARE PLUS.,{},""""""
20120316_11-2012_1_263b038f20f5010b.pdf,294,25,applicationPublication,1,0,0,1,"[""1544/KOL/2011 A""]",A HETEROGENEOUS BASE CATALYST AND A PROCESS FOR THE SYNTHESIS OF FUEL GRADE BIODIESEL INVOLVING THE SAME,{},""""""
20120323_12-2012_1_a9d1a215ac8115d8.pdf,325,25,applicationPublication,1,0,0,1,"[""645/CHE/2012 A""]","THE ART, METHOD, MANNER, PROCESS AND SYSTEM OF MOLECULAR DESIGN PATTERN FOR LARGE AREA DYE SENSITISED SOLAR CELL",{},""""""
20120330_13-2012_1_223f54f48e5e7a36.pdf,367,25,applicationPublication,1,0,0,1,"[""1067/DEL/2011 A""]","MACHINE FRAME WITH CARRIER, METHOD FOR ALIGNING THE CARRIER, AND CARRIER",{},""""""
20120406_14-2012_1_e1506f5cb50afb57.pdf,231,25,applicationPublication,1,0,0,1,"[""2318/DEL/2010 A""]",AN IMPROVED MUFFLER FOR AGRICULTURAL TRACTORS,{},""""""
20120413_15-2012_1_9ba99baa15d453d1.pdf,313,25,applicationPublication,1,0,0,1,"[""2393/DEL/2010 A""]",METHOD AND APPARATUS FOR RELIABLE CONTROL CHANNEL PERFORMANCE,{},""""""
20120420_16-2012_1_00fc9c63f4778708.pdf,320,25,applicationPublication,1,0,0,1,"[""3437/DEL/2011 A""]","SALIVARY BIOMARKERS FOR DIAGNOSIS, PROGNOSIS AND MONITORING SLEEPINESS AND SLEEP RELATED DISORDERS",{},""""""
20120427_17-2012_1_981d334fdcec8816.pdf,296,25,applicationPublication,1,0,0,1,"[""675/MUM/2011 A""]",LINEAR TRAVELING AUTO TROLLEY BLOCK WITH SQUEEGEE HOLDER CHANGER FOR FLAT BED SCREEN PRINTING MACHINE,{},""""""
20120504_18-2012_1_1d9f5adbd1784c6f.pdf,413,25,applicationPublication,1,0,0,1,"[""905/DEL/2012 A""]",PAIN RILIEF HERBAL COMPOSITION-EXTERNAL USE MEDICINE,{},""""""
20120511_19-2012_1_19e46b9d4eabbd66.pdf,266,25,applicationPublication,1,0,0,1,"[""1488/DEL/2011 A""]",MECHANISM FOR SETTING A FUSE,{},""""""
20120518_20-2012_1_7f0f10812ffa04cd.pdf,307,25,applicationPublication,1,0,0,1,"[""492/MUM/2012 A""]",PROTECTIVE FLOUR COLLECTION DEVICE FOR REDUCING AIR POLLUTION AND FLOUR WASTAGE IN EXISTING FLOUR MILLS,{},""""""
20120525_21-2012_1_828425e0d5134b6e.pdf,428,25,applicationPublication,1,0,0,1,"[""1172/MUM/2012 A""]",AN AMUSEMENT ARTICLE BEING USED IN A WATER PARKS DUMP BUCKET,{},""""""
20120601_22-2012_1_7ab87e8db1038e9e.pdf,310,25,applicationPublication,1,0,0,1,"[""1267/MUM/2012 A""]",METHOD&NBSP; AND APPARATUS FOR CONTROLLING A FLAME IN A KILN,{},""""""
20120608_23-2012_1_96477a1f6f5df028.pdf,272,25,applicationPublication,1,0,0,1,"[""1035/DEL/2011 A""]",APPARATUS AND METHOD OF WRAPPING A FILM AROUND A STACK OF OBJECTS,{},""""""
20120615_24-2012_1_5e4b2242ec18f69e.pdf,180,25,applicationPublication,1,0,0,1,"[""2151/CHE/2012 A""]",EASY RAIDER'S FUEL TAP,{},""""""
20120622_25-2012_1_51a84a60b1cb3528.pdf,252,25,applicationPublication,1,0,0,1,"[""1474/MUM/2011 A""]",THERMAL AIR-CONDITIONED WEARS.,{},""""""
20120629_26-2012_1_077f3f9d63d68034.pdf,241,25,applicationPublication,1,0,0,2,"[""159/MUMNP/2012 A""]",OSTOMY CONTAINMENT DEVICE,{},""""""
20120706_27-2012_1_81063b70a88a63e2.pdf,194,25,applicationPublication,1,0,0,1,"[""577/MUMNP/2011 A""]",BOTTLE SUPPORT WITH CLUTCH,{},""""""
20120713_28-2012_1_24073723202832cb.pdf,374,25,applicationPublication,1,0,0,1,"[""148/CHE/2012 A""]",PROCESS FOR PRESERVATION AND STABILIZATION OF PARTIALLY MILLED/POLISHED BROWN RICE,{},""""""
20120720_29-2012_1_a50575965f6f4e6a.pdf,225,25,applicationPublication,1,0,0,2,"[""182/DEL/2010 A""]",NOVEL DISPIRO CYCLOALKANONES USEFUL AS INHIBITORS OF NAD+-DEPENDENT DNA LIGASE AND ANTITUBERCULAR AGENTS,{},""""""
20120727_30-2012_1_c75bfd67485ddf37.pdf,370,25,applicationPublication,1,0,0,1,"[""1166/DEL/2011 A""]","METHOD AND DEVICE FOR RECYCLING CLEANING OR RINSING WATER, IN PARTICULAR RINSER WATER",{},""""""
20120803_31-2012_1_0e3646665eac4b3c.pdf,306,25,applicationPublication,1,0,0,1,"[""1693/MUM/2012 A""]",AN IMPROVED HAIR TRANSPLANTATION INSTRUMENT FOR MAKING MULTIPLE SLITS/INCISIONS IN A SINGLE STROKE,{},""""""
20120810_32-2012_1_f84fc5fb6033cad2.pdf,344,25,applicationPublication,1,0,0,1,"[""3076/CHE/2012 A""]",MULTI-CHANNEL BROADBAND RE-CONFIGURABLE RF FRONT END FOR SOFTWARE DEFINED RADIO / COGNITIVE RADIO,{},""""""
20120817_33-2012_1_8b78e6d7474fbe3b.pdf,501,25,applicationPublication,1,0,0,2,"[""413/DEL/2011 A""]",A GELLED INCENDIARY COMPOSITION,{},""""""
20120824_34-2012_1_06189be4ebf1601f.pdf,618,25,applicationPublication,1,0,0,1,"[""788/CHE/2012 A""]",A FAST AND FLEXIBLE ENCRYPTION ALGORITHM TO IMPLEMENT HARD DISK SECURITY,{},""""""
20120831_35-2012_1_734efc3d11c1f961.pdf,474,25,applicationPublication,1,0,0,2,"[""2100/MUM/2012 A""]","ECONOMICAL, USER-FRIENDLY APPLICATOR FOR AGRICULTURE.",{},""""""
20120831_35-2012_2_ebeb59a6381b75cb.pdf,309,25,applicationPublication,1,0,0,2,"[""2156/CHE/2011 A""]",STAMPED ELECTRICAL TERMINAL,{},""""""
20120907_36-2012_1_cc2b9d996c054a1e.pdf,713,25,applicationPublication,1,0,0,1,"[""1870/MUM/2012 A""]",HEALTH CARE FRAMEWORK FOR PRELIMINARY DIAGNOSIS OF DISEASES FOR RURAL POPULATION USING CELL PHONE,{},""""""
20120907_36-2012_2_fa8cfbe37d0f3379.pdf,444,25,applicationPublication,1,0,0,1,"[""3867/CHENP/2011 A""]",AN INKJET PRINTING SYSEM AND METHOD,{},""""""
20120914_37-2012_1_a0baf603e912c051.pdf,366,25,applicationPublication,1,0,0,1,"[""636/DEL/2011 A""]",REFLECTOR UNIT FOR A LINEAR FRESNEL REFLECTOR SOLAR ENERGY COLLECTOR SYSTEM FIELD OF INVENTION,{},""""""
20120921_38-2012_1_840a663f64599bb8.pdf,190,25,applicationPublication,1,0,0,1,"[""709/DEL/2011 A""]",PIRIFORMOSPORA INDICA OBVIATES EXTREME TEMPERATURE STRESSES,{},""""""
20120928_39-2012_1_17ed32f73a860dd6.pdf,333,25,applicationPublication,1,0,0,1,"[""824/MUM/2012 A""]",HIGH SPEED BURR FREE COLD CUT OFF CARRIAGE SAW MACHINE,{},""""""
20121005_40-2012_1_7c0efb0d0ae52665.pdf,305,25,applicationPublication,1,0,0,2,"[""2236/MUM/2011 A""]",CAPSULATED FORMULATION WITH BENEFICIAL MICROBES FOR HEALTHY PLANT GROWTH,{},""""""
20121012_41-2012_1_c2b125794cda07b3.pdf,760,25,applicationPublication,1,0,0,1,"[""971/KOL/2012 A""]",A PROCESS OF ARRIVING AT AN ARRAY OF ROUTE BASED POSSIBILITIES FOR A TRAVELLER TO TRAVEL BETWEEN TWO POINTS,{},""""""
20121019_42-2012_1_f81529c8606d58bf.pdf,617,25,applicationPublication,1,0,0,1,"[""10/DELNP/2012 A""]",HYDRAULIC PRESS UNIT,{},""""""
20121019_42-2012_2_101f12a1afad0ae4.pdf,632,25,applicationPublication,1,0,0,1,"[""1199/CHENP/2012 A""]",APPARATUS FOR REFINING SILICON AND METHOD FOR REFINING SILICON,{},""""""
20121026_43-2012_1_ad410f419d562ed2.pdf,818,25,applicationPublication,1,0,0,1,"[""10212/DELNP/2011 A""]",REFOLDING PROTEINS USING A CHEMICALLY CONTROLLED REDOX STATE,{},""""""
20121102_44-2012_1_034cdc3db042b7b8.pdf,674,25,applicationPublication,1,0,0,1,"[""4265/CHE/2012 A""]",METHOD AND SYSTEM FOR SESSION ADMISSION CONTROL IN BROADBAND WIRELESS NETWORK,{},""""""
20121102_44-2012_2_b45da0b210fe1956.pdf,431,25,applicationPublication,1,0,0,1,"[""2274/KOLNP/2011 A""]",MEDICAMENT DELIVERY DEVICE,{},""""""
20121109_45-2012_1_7687076da96afd49.pdf,675,25,applicationPublication,1,0,0,1,"[""3963/CHE/2012 A""]",PAB REACTOR,{},""""""
20121116_46-2012_1_e2a7dacf7ff50049.pdf,666,25,applicationPublication,1,0,0,2,"[""2971/MUM/2012 A""]",MATURITY AND SPAWNING FEED FOR ANGELFISH (PTEROPHYLLUM SCALARE).,{},""""""
20121116_46-2012_2_971a9a18fa0cd012.pdf,675,25,applicationPublication,1,0,0,1,"[""5133/CHENP/2011 A""]","METHOD, SYSTEM, AND DEVICE FOR TRANSMITTING DATA IN OPTICAL TRANSPORT NETWORK",{},""""""
20121123_47-2012_1_1e32926fe619dda9.pdf,502,25,applicationPublication,1,0,0,1,"[""1436/DEL/2011 A""]",PLUG AND PLAY MECHANICAL HARNESS FOR SOLAR ENERGY HARVESTING ASSEMBLIES,{},""""""
20121130_48-2012_1_0cff3907a3b261d8.pdf,748,25,applicationPublication,1,0,0,1,"[""1905/CHE/2012 A""]",RE-TECH POWER SYSTEM (GENERATOR),{},""""""
20121207_49-2012_1_742448470298ab96.pdf,768,25,applicationPublication,1,0,0,1,"[""3258/MUM/2011 A""]",AN APPARATUS AND A METHOD FOR CONTROLLING GLASS SHEET THICKNESS,{},""""""
